01_track_196-str.mzn SAT
01_track_197-str.mzn SAT
01_track_198-str.mzn SAT
01_track_199-str.mzn SAT
01_track_2-str.mzn SAT
01_track_20-str.mzn SAT
01_track_200-str.mzn SAT
01_track_21-str.mzn SAT
01_track_22-str.mzn SAT
01_track_23-str.mzn SAT
01_track_24-str.mzn SAT
01_track_25-str.mzn SAT
01_track_26-str.mzn SAT
01_track_27-str.mzn SAT
01_track_28-str.mzn SAT
01_track_29-str.mzn SAT
01_track_3-str.mzn SAT
01_track_30-str.mzn SAT
01_track_31-str.mzn SAT
01_track_32-str.mzn SAT
01_track_33-str.mzn SAT
01_track_34-str.mzn SAT
01_track_35-str.mzn SAT
01_track_36-str.mzn SAT
01_track_37-str.mzn SAT
01_track_38-str.mzn SAT
01_track_39-str.mzn SAT
01_track_4-str.mzn SAT
01_track_40-str.mzn SAT
01_track_41-str.mzn SAT
01_track_42-str.mzn SAT
01_track_43-str.mzn SAT
01_track_44-str.mzn SAT
01_track_45-str.mzn SAT
01_track_46-str.mzn SAT
01_track_47-str.mzn SAT
01_track_48-str.mzn SAT
01_track_49-str.mzn SAT
01_track_5-str.mzn SAT
01_track_50-str.mzn SAT
01_track_51-str.mzn SAT
01_track_52-str.mzn SAT
01_track_53-str.mzn SAT
01_track_54-str.mzn SAT
01_track_55-str.mzn SAT
01_track_56-str.mzn SAT
01_track_57-str.mzn SAT
01_track_58-str.mzn SAT
01_track_59-str.mzn SAT
01_track_6-str.mzn SAT
01_track_60-str.mzn SAT
01_track_61-str.mzn SAT
01_track_62-str.mzn SAT
01_track_63-str.mzn SAT
01_track_64-str.mzn SAT
01_track_65-str.mzn SAT
01_track_66-str.mzn SAT
01_track_67-str.mzn SAT
01_track_68-str.mzn SAT
01_track_69-str.mzn SAT
01_track_7-str.mzn SAT
01_track_70-str.mzn SAT
01_track_71-str.mzn SAT
01_track_72-str.mzn SAT
01_track_73-str.mzn SAT
01_track_74-str.mzn SAT
01_track_75-str.mzn SAT
01_track_76-str.mzn SAT
01_track_77-str.mzn SAT
01_track_78-str.mzn SAT
01_track_79-str.mzn SAT
01_track_8-str.mzn SAT
01_track_80-str.mzn SAT
01_track_81-str.mzn SAT
01_track_82-str.mzn SAT
01_track_83-str.mzn SAT
01_track_84-str.mzn SAT
01_track_85-str.mzn SAT
01_track_86-str.mzn SAT
01_track_87-str.mzn SAT
01_track_88-str.mzn SAT
01_track_89-str.mzn SAT
01_track_9-str.mzn SAT
01_track_90-str.mzn SAT
01_track_91-str.mzn SAT
01_track_92-str.mzn SAT
01_track_93-str.mzn SAT
01_track_94-str.mzn SAT
01_track_95-str.mzn SAT
01_track_96-str.mzn SAT
01_track_97-str.mzn SAT
01_track_98-str.mzn SAT
01_track_99-str.mzn SAT
02_track_1-str.mzn SAT
02_track_2-str.mzn SAT
02_track_3-str.mzn SAT
02_track_4-str.mzn SAT
02_track_5-str.mzn SAT
02_track_6-str.mzn SAT
02_track_7-str.mzn SAT
02_track_8-str.mzn SAT
02_track_9-str.mzn SAT
03_track_1-str.mzn UNSAT
03_track_10-str.mzn UNSAT
03_track_100-str.mzn SAT
03_track_101-str.mzn SAT
03_track_102-str.mzn SAT
03_track_103-str.mzn SAT
03_track_104-str.mzn SAT
03_track_105-str.mzn SAT
03_track_106-str.mzn SAT
03_track_107-str.mzn SAT
03_track_108-str.mzn SAT
03_track_109-str.mzn SAT
03_track_11-str.mzn UNSAT
03_track_110-str.mzn SAT
03_track_111-str.mzn SAT
03_track_112-str.mzn SAT
03_track_113-str.mzn SAT
03_track_114-str.mzn SAT
03_track_115-str.mzn SAT
03_track_116-str.mzn SAT
03_track_117-str.mzn SAT
03_track_118-str.mzn SAT
03_track_119-str.mzn SAT
03_track_12-str.mzn UNSAT
03_track_120-str.mzn SAT
03_track_121-str.mzn SAT
03_track_122-str.mzn SAT
03_track_123-str.mzn SAT
03_track_124-str.mzn SAT
03_track_125-str.mzn SAT
03_track_126-str.mzn SAT
03_track_127-str.mzn SAT
03_track_128-str.mzn SAT
03_track_129-str.mzn SAT
03_track_13-str.mzn UNSAT
03_track_130-str.mzn SAT
03_track_131-str.mzn SAT
03_track_132-str.mzn SAT
03_track_133-str.mzn SAT
03_track_134-str.mzn SAT
03_track_135-str.mzn SAT
03_track_136-str.mzn SAT
03_track_137-str.mzn SAT
03_track_138-str.mzn SAT
03_track_139-str.mzn SAT
03_track_14-str.mzn UNSAT
03_track_140-str.mzn SAT
03_track_141-str.mzn SAT
03_track_142-str.mzn SAT
03_track_143-str.mzn SAT
03_track_144-str.mzn SAT
03_track_145-str.mzn SAT
03_track_146-str.mzn SAT
03_track_147-str.mzn SAT
03_track_148-str.mzn SAT
03_track_149-str.mzn SAT
03_track_15-str.mzn UNSAT
03_track_150-str.mzn SAT
03_track_151-str.mzn SAT
03_track_152-str.mzn SAT
03_track_153-str.mzn SAT
03_track_154-str.mzn SAT
03_track_155-str.mzn SAT
03_track_156-str.mzn SAT
03_track_157-str.mzn SAT
03_track_158-str.mzn SAT
03_track_159-str.mzn SAT
03_track_16-str.mzn UNSAT
03_track_160-str.mzn SAT
03_track_161-str.mzn SAT
03_track_162-str.mzn SAT
03_track_163-str.mzn SAT
03_track_164-str.mzn SAT
03_track_165-str.mzn SAT
03_track_166-str.mzn SAT
03_track_167-str.mzn SAT
03_track_168-str.mzn SAT
03_track_169-str.mzn SAT
03_track_17-str.mzn UNSAT
03_track_170-str.mzn SAT
03_track_171-str.mzn SAT
03_track_172-str.mzn SAT
03_track_173-str.mzn SAT
03_track_174-str.mzn SAT
03_track_175-str.mzn SAT
03_track_176-str.mzn SAT
03_track_177-str.mzn SAT
03_track_178-str.mzn SAT
03_track_179-str.mzn SAT
03_track_18-str.mzn UNSAT
03_track_180-str.mzn SAT
03_track_181-str.mzn SAT
03_track_182-str.mzn SAT
03_track_183-str.mzn SAT
03_track_184-str.mzn SAT
03_track_185-str.mzn SAT
03_track_186-str.mzn SAT
03_track_187-str.mzn SAT
03_track_188-str.mzn SAT
03_track_189-str.mzn SAT
03_track_19-str.mzn UNSAT
03_track_190-str.mzn SAT
03_track_191-str.mzn SAT
03_track_192-str.mzn SAT
03_track_193-str.mzn SAT
03_track_194-str.mzn SAT
03_track_195-str.mzn SAT
03_track_196-str.mzn SAT
03_track_197-str.mzn SAT
03_track_198-str.mzn SAT
03_track_199-str.mzn SAT
03_track_2-str.mzn UNSAT
03_track_20-str.mzn UNSAT
03_track_200-str.mzn SAT
03_track_21-str.mzn UNSAT
03_track_22-str.mzn UNSAT
03_track_23-str.mzn UNSAT
03_track_24-str.mzn UNSAT
03_track_25-str.mzn UNSAT
03_track_26-str.mzn UNSAT
03_track_27-str.mzn UNSAT
03_track_28-str.mzn UNSAT
03_track_29-str.mzn UNSAT
03_track_3-str.mzn UNSAT
03_track_30-str.mzn UNSAT
03_track_31-str.mzn UNSAT
03_track_32-str.mzn UNSAT
03_track_33-str.mzn UNSAT
03_track_34-str.mzn UNSAT
03_track_35-str.mzn UNSAT
03_track_36-str.mzn UNSAT
03_track_37-str.mzn UNSAT
03_track_38-str.mzn UNSAT
03_track_39-str.mzn UNSAT
03_track_4-str.mzn UNSAT
03_track_40-str.mzn UNSAT
03_track_41-str.mzn UNSAT
03_track_42-str.mzn UNSAT
03_track_43-str.mzn UNSAT
03_track_44-str.mzn UNSAT
03_track_45-str.mzn UNKNOWN
03_track_46-str.mzn UNKNOWN
03_track_47-str.mzn SAT
03_track_48-str.mzn SAT
03_track_49-str.mzn SAT
03_track_5-str.mzn UNSAT
03_track_50-str.mzn SAT
03_track_51-str.mzn SAT
03_track_52-str.mzn SAT
03_track_53-str.mzn SAT
03_track_54-str.mzn UNKNOWN
03_track_55-str.mzn SAT
03_track_56-str.mzn SAT
03_track_57-str.mzn SAT
03_track_58-str.mzn UNKNOWN
03_track_59-str.mzn SAT
03_track_6-str.mzn UNSAT
03_track_60-str.mzn UNKNOWN
03_track_61-str.mzn UNKNOWN
03_track_62-str.mzn SAT
03_track_63-str.mzn SAT
03_track_64-str.mzn SAT
03_track_65-str.mzn SAT
03_track_66-str.mzn UNKNOWN
03_track_67-str.mzn SAT
03_track_68-str.mzn SAT
03_track_69-str.mzn SAT
03_track_7-str.mzn UNSAT
03_track_70-str.mzn SAT
03_track_71-str.mzn SAT
03_track_72-str.mzn SAT
03_track_73-str.mzn SAT
03_track_74-str.mzn SAT
03_track_75-str.mzn UNKNOWN
03_track_76-str.mzn SAT
03_track_77-str.mzn SAT
03_track_78-str.mzn UNKNOWN
03_track_79-str.mzn SAT
03_track_8-str.mzn UNSAT
03_track_80-str.mzn SAT
03_track_81-str.mzn SAT
03_track_82-str.mzn SAT
03_track_83-str.mzn SAT
03_track_84-str.mzn SAT
03_track_85-str.mzn SAT
03_track_86-str.mzn SAT
03_track_87-str.mzn SAT
03_track_88-str.mzn SAT
03_track_89-str.mzn SAT
03_track_9-str.mzn UNSAT
03_track_90-str.mzn SAT
03_track_91-str.mzn SAT
03_track_92-str.mzn SAT
03_track_93-str.mzn SAT
03_track_94-str.mzn SAT
03_track_95-str.mzn SAT
03_track_96-str.mzn SAT
03_track_97-str.mzn SAT
03_track_98-str.mzn SAT
03_track_99-str.mzn SAT
04_track_1-str.mzn SAT
04_track_10-str.mzn UNSAT
04_track_100-str.mzn SAT
04_track_101-str.mzn UNSAT
04_track_102-str.mzn UNSAT
04_track_103-str.mzn UNSAT
04_track_104-str.mzn UNSAT
04_track_105-str.mzn UNSAT
04_track_106-str.mzn SAT
04_track_107-str.mzn SAT
04_track_108-str.mzn UNSAT
04_track_109-str.mzn UNSAT
04_track_11-str.mzn UNSAT
04_track_110-str.mzn SAT
04_track_111-str.mzn SAT
04_track_112-str.mzn SAT
04_track_113-str.mzn UNSAT
04_track_114-str.mzn SAT
04_track_115-str.mzn SAT
04_track_116-str.mzn UNSAT
04_track_117-str.mzn SAT
04_track_118-str.mzn SAT
04_track_119-str.mzn SAT
04_track_12-str.mzn SAT
04_track_120-str.mzn UNSAT
04_track_121-str.mzn UNSAT
04_track_122-str.mzn SAT
04_track_123-str.mzn UNSAT
04_track_124-str.mzn SAT
04_track_125-str.mzn SAT
04_track_126-str.mzn UNSAT
04_track_127-str.mzn SAT
04_track_128-str.mzn UNSAT
04_track_129-str.mzn UNSAT
04_track_13-str.mzn SAT
04_track_130-str.mzn SAT
04_track_131-str.mzn UNSAT
04_track_132-str.mzn SAT
04_track_133-str.mzn SAT
04_track_134-str.mzn SAT
04_track_135-str.mzn SAT
04_track_136-str.mzn SAT
04_track_137-str.mzn SAT
04_track_138-str.mzn UNSAT
04_track_139-str.mzn UNSAT
04_track_14-str.mzn SAT
04_track_140-str.mzn UNSAT
04_track_141-str.mzn SAT
04_track_142-str.mzn SAT
04_track_143-str.mzn SAT
04_track_144-str.mzn UNSAT
04_track_145-str.mzn SAT
04_track_146-str.mzn UNSAT
04_track_147-str.mzn UNSAT
04_track_148-str.mzn SAT
04_track_149-str.mzn SAT
04_track_15-str.mzn SAT
04_track_150-str.mzn UNSAT
04_track_151-str.mzn SAT
04_track_152-str.mzn UNSAT
04_track_153-str.mzn SAT
04_track_154-str.mzn UNSAT
04_track_155-str.mzn SAT
04_track_156-str.mzn SAT
04_track_157-str.mzn UNSAT
04_track_158-str.mzn SAT
04_track_159-str.mzn UNSAT
04_track_16-str.mzn UNSAT
04_track_160-str.mzn UNSAT
04_track_161-str.mzn UNSAT
04_track_162-str.mzn SAT
04_track_163-str.mzn SAT
04_track_164-str.mzn SAT
04_track_165-str.mzn SAT
04_track_166-str.mzn UNSAT
04_track_167-str.mzn UNSAT
04_track_168-str.mzn SAT
04_track_169-str.mzn UNSAT
04_track_17-str.mzn UNSAT
04_track_170-str.mzn UNSAT
04_track_171-str.mzn SAT
04_track_172-str.mzn SAT
04_track_173-str.mzn UNSAT
04_track_174-str.mzn SAT
04_track_175-str.mzn SAT
04_track_176-str.mzn UNSAT
04_track_177-str.mzn SAT
04_track_178-str.mzn UNSAT
04_track_179-str.mzn SAT
04_track_18-str.mzn SAT
04_track_180-str.mzn UNSAT
04_track_181-str.mzn UNSAT
04_track_182-str.mzn SAT
04_track_183-str.mzn UNSAT
04_track_184-str.mzn SAT
04_track_185-str.mzn SAT
04_track_186-str.mzn SAT
04_track_187-str.mzn UNSAT
04_track_188-str.mzn UNSAT
04_track_189-str.mzn SAT
04_track_19-str.mzn UNSAT
04_track_190-str.mzn UNSAT
04_track_191-str.mzn UNSAT
04_track_192-str.mzn SAT
04_track_193-str.mzn SAT
04_track_194-str.mzn UNSAT
04_track_195-str.mzn SAT
04_track_196-str.mzn SAT
04_track_197-str.mzn SAT
04_track_198-str.mzn SAT
04_track_199-str.mzn SAT
04_track_2-str.mzn SAT
04_track_20-str.mzn SAT
04_track_200-str.mzn SAT
04_track_21-str.mzn UNSAT
04_track_22-str.mzn UNSAT
04_track_23-str.mzn UNSAT
04_track_24-str.mzn UNSAT
04_track_25-str.mzn UNSAT
04_track_26-str.mzn SAT
04_track_27-str.mzn UNSAT
04_track_28-str.mzn SAT
04_track_29-str.mzn SAT
04_track_3-str.mzn SAT
04_track_30-str.mzn SAT
04_track_31-str.mzn UNSAT
04_track_32-str.mzn SAT
04_track_33-str.mzn UNSAT
04_track_34-str.mzn SAT
04_track_35-str.mzn SAT
04_track_36-str.mzn SAT
04_track_37-str.mzn UNSAT
04_track_38-str.mzn SAT
04_track_39-str.mzn SAT
04_track_4-str.mzn UNSAT
04_track_40-str.mzn SAT
04_track_41-str.mzn SAT
04_track_42-str.mzn SAT
04_track_43-str.mzn SAT
04_track_44-str.mzn UNSAT
04_track_45-str.mzn UNSAT
04_track_46-str.mzn UNSAT
04_track_47-str.mzn UNSAT
04_track_48-str.mzn SAT
04_track_49-str.mzn SAT
04_track_5-str.mzn SAT
04_track_50-str.mzn UNSAT
04_track_51-str.mzn UNSAT
04_track_52-str.mzn UNSAT
04_track_53-str.mzn UNSAT
04_track_54-str.mzn SAT
04_track_55-str.mzn SAT
04_track_56-str.mzn UNSAT
04_track_57-str.mzn UNSAT
04_track_58-str.mzn SAT
04_track_59-str.mzn UNSAT
04_track_6-str.mzn SAT
04_track_60-str.mzn UNSAT
04_track_61-str.mzn UNSAT
04_track_62-str.mzn SAT
04_track_63-str.mzn SAT
04_track_64-str.mzn UNSAT
04_track_65-str.mzn SAT
04_track_66-str.mzn SAT
04_track_67-str.mzn SAT
04_track_68-str.mzn UNSAT
04_track_69-str.mzn UNSAT
04_track_7-str.mzn SAT
04_track_70-str.mzn UNSAT
04_track_71-str.mzn UNSAT
04_track_72-str.mzn UNSAT
04_track_73-str.mzn SAT
04_track_74-str.mzn UNSAT
04_track_75-str.mzn SAT
04_track_76-str.mzn UNSAT
04_track_77-str.mzn UNSAT
04_track_78-str.mzn UNSAT
04_track_79-str.mzn UNSAT
04_track_8-str.mzn SAT
04_track_80-str.mzn UNSAT
04_track_81-str.mzn UNSAT
04_track_82-str.mzn UNSAT
04_track_83-str.mzn UNSAT
04_track_84-str.mzn UNSAT
04_track_85-str.mzn UNSAT
04_track_86-str.mzn UNSAT
04_track_87-str.mzn SAT
04_track_88-str.mzn UNSAT
04_track_89-str.mzn UNSAT
04_track_9-str.mzn SAT
04_track_90-str.mzn UNSAT
04_track_91-str.mzn UNSAT
04_track_92-str.mzn UNSAT
04_track_93-str.mzn SAT
04_track_94-str.mzn SAT
04_track_95-str.mzn UNSAT
04_track_96-str.mzn UNSAT
04_track_97-str.mzn SAT
04_track_98-str.mzn UNSAT
04_track_99-str.mzn SAT
05_track_1-str.mzn SAT
05_track_10-str.mzn SAT
05_track_100-str.mzn SAT
05_track_101-str.mzn SAT
05_track_102-str.mzn SAT
05_track_103-str.mzn SAT
05_track_104-str.mzn SAT
05_track_105-str.mzn SAT
05_track_106-str.mzn SAT
05_track_107-str.mzn SAT
05_track_108-str.mzn SAT
05_track_109-str.mzn SAT
05_track_11-str.mzn SAT
05_track_110-str.mzn SAT
05_track_111-str.mzn UNSAT
05_track_112-str.mzn SAT
05_track_113-str.mzn SAT
05_track_114-str.mzn SAT
05_track_115-str.mzn SAT
05_track_116-str.mzn SAT
05_track_117-str.mzn SAT
05_track_118-str.mzn SAT
05_track_119-str.mzn UNSAT
05_track_12-str.mzn SAT
05_track_120-str.mzn SAT
05_track_121-str.mzn SAT
05_track_122-str.mzn SAT
05_track_123-str.mzn SAT
05_track_124-str.mzn SAT
05_track_125-str.mzn UNSAT
05_track_126-str.mzn SAT
05_track_127-str.mzn SAT
05_track_128-str.mzn SAT
05_track_129-str.mzn SAT
05_track_13-str.mzn SAT
05_track_130-str.mzn SAT
05_track_131-str.mzn SAT
05_track_132-str.mzn SAT
05_track_133-str.mzn SAT
05_track_134-str.mzn SAT
05_track_135-str.mzn SAT
05_track_136-str.mzn UNSAT
05_track_137-str.mzn SAT
05_track_138-str.mzn SAT
05_track_139-str.mzn UNSAT
05_track_14-str.mzn SAT
05_track_140-str.mzn SAT
05_track_141-str.mzn SAT
05_track_142-str.mzn SAT
05_track_143-str.mzn SAT
05_track_144-str.mzn SAT
05_track_145-str.mzn UNSAT
05_track_146-str.mzn SAT
05_track_147-str.mzn UNSAT
05_track_148-str.mzn UNSAT
05_track_149-str.mzn SAT
05_track_15-str.mzn SAT
05_track_150-str.mzn UNSAT
05_track_151-str.mzn SAT
05_track_152-str.mzn SAT
05_track_153-str.mzn SAT
05_track_154-str.mzn SAT
05_track_155-str.mzn SAT
05_track_156-str.mzn SAT
05_track_157-str.mzn SAT
05_track_158-str.mzn SAT
05_track_159-str.mzn SAT
05_track_16-str.mzn SAT
05_track_160-str.mzn SAT
05_track_161-str.mzn SAT
05_track_162-str.mzn UNSAT
05_track_163-str.mzn SAT
05_track_164-str.mzn SAT
05_track_165-str.mzn SAT
05_track_166-str.mzn SAT
05_track_167-str.mzn SAT
05_track_168-str.mzn SAT
05_track_169-str.mzn SAT
05_track_17-str.mzn SAT
05_track_170-str.mzn SAT
05_track_171-str.mzn SAT
05_track_172-str.mzn SAT
05_track_173-str.mzn SAT
05_track_174-str.mzn SAT
05_track_175-str.mzn SAT
05_track_176-str.mzn SAT
05_track_177-str.mzn UNSAT
05_track_178-str.mzn SAT
05_track_179-str.mzn SAT
05_track_18-str.mzn SAT
05_track_180-str.mzn SAT
05_track_181-str.mzn SAT
05_track_182-str.mzn SAT
05_track_183-str.mzn SAT
05_track_184-str.mzn UNSAT
05_track_185-str.mzn SAT
05_track_186-str.mzn SAT
05_track_187-str.mzn SAT
05_track_188-str.mzn SAT
05_track_189-str.mzn SAT
05_track_19-str.mzn UNSAT
05_track_190-str.mzn SAT
05_track_191-str.mzn SAT
05_track_192-str.mzn UNSAT
05_track_193-str.mzn SAT
05_track_194-str.mzn SAT
05_track_195-str.mzn SAT
05_track_196-str.mzn SAT
05_track_197-str.mzn SAT
05_track_198-str.mzn SAT
05_track_199-str.mzn SAT
05_track_2-str.mzn SAT
05_track_20-str.mzn SAT
05_track_200-str.mzn SAT
05_track_21-str.mzn UNSAT
05_track_22-str.mzn SAT
05_track_23-str.mzn SAT
05_track_24-str.mzn SAT
05_track_25-str.mzn SAT
05_track_26-str.mzn UNSAT
05_track_27-str.mzn SAT
05_track_28-str.mzn SAT
05_track_29-str.mzn SAT
05_track_3-str.mzn SAT
05_track_30-str.mzn SAT
05_track_31-str.mzn SAT
05_track_32-str.mzn SAT
05_track_33-str.mzn SAT
05_track_34-str.mzn SAT
05_track_35-str.mzn SAT
05_track_36-str.mzn SAT
05_track_37-str.mzn SAT
05_track_38-str.mzn SAT
05_track_39-str.mzn SAT
05_track_4-str.mzn SAT
05_track_40-str.mzn SAT
05_track_41-str.mzn SAT
05_track_42-str.mzn SAT
05_track_43-str.mzn SAT
05_track_44-str.mzn UNSAT
05_track_45-str.mzn SAT
05_track_46-str.mzn SAT
05_track_47-str.mzn UNSAT
05_track_48-str.mzn SAT
05_track_49-str.mzn UNSAT
05_track_5-str.mzn SAT
05_track_50-str.mzn SAT
05_track_51-str.mzn UNSAT
05_track_52-str.mzn SAT
05_track_53-str.mzn UNSAT
05_track_54-str.mzn SAT
05_track_55-str.mzn SAT
05_track_56-str.mzn SAT
05_track_57-str.mzn SAT
05_track_58-str.mzn SAT
05_track_59-str.mzn SAT
05_track_6-str.mzn SAT
05_track_60-str.mzn SAT
05_track_61-str.mzn SAT
05_track_62-str.mzn SAT
05_track_63-str.mzn SAT
05_track_64-str.mzn SAT
05_track_65-str.mzn SAT
05_track_66-str.mzn SAT
05_track_67-str.mzn SAT
05_track_68-str.mzn SAT
05_track_69-str.mzn SAT
05_track_7-str.mzn SAT
05_track_70-str.mzn SAT
05_track_71-str.mzn SAT
05_track_72-str.mzn SAT
05_track_73-str.mzn SAT
05_track_74-str.mzn SAT
05_track_75-str.mzn SAT
05_track_76-str.mzn SAT
05_track_77-str.mzn SAT
05_track_78-str.mzn SAT
05_track_79-str.mzn SAT
05_track_8-str.mzn UNSAT
05_track_80-str.mzn SAT
05_track_81-str.mzn SAT
05_track_82-str.mzn SAT
05_track_83-str.mzn SAT
05_track_84-str.mzn SAT
05_track_85-str.mzn SAT
05_track_86-str.mzn UNSAT
05_track_87-str.mzn SAT
05_track_88-str.mzn SAT
05_track_89-str.mzn SAT
05_track_9-str.mzn SAT
05_track_90-str.mzn SAT
05_track_91-str.mzn SAT
05_track_92-str.mzn SAT
05_track_93-str.mzn SAT
05_track_94-str.mzn SAT
05_track_95-str.mzn SAT
05_track_96-str.mzn SAT
05_track_97-str.mzn SAT
05_track_98-str.mzn SAT
05_track_99-str.mzn UNSAT
